id;codigo;descripcion_diagnostico;estado;num_dias_maximo_solicitud;dias_maximo_evento;capitulo_grupo;categoria_subgrupo;contingencia;tipo_licencia;genero_comfe;cie_min_salud;genero_minsalud;limite_edad_inferior_minsalud;limite_edad_maxima_minsalud;tipo_diagnostico;aplica_notificacion;opcion_liquidacion;diagnostico_centinela;indicio_at_el;observacion1;observacion2;observacion3;observacion4
11536;Y221;DISPARO DE ARMA CORTA  DE INTENCION NO DETERMINADA  EN INSTITUCION RESIDENCIAL;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11537;Y222;DISPARO DE ARMA CORTA  DE INTENCION NO DETERMINADA  EN ESCUELAS  OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11538;Y223;DISPARO DE ARMA CORTA  DE INTENCION NO DETERMINADA  EN AREAS DE DEPORTE Y ATLETISMO;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11539;Y224;DISPARO DE ARMA CORTA  DE INTENCION NO DETERMINADA  EN CALLES Y CARRETERAS;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11540;Y225;DISPARO DE ARMA CORTA  DE INTENCION NO DETERMINADA  EN COMERCIO Y AREA DE SERVICIOS;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11541;Y226;DISPARO DE ARMA CORTA  DE INTENCION NO DETERMINADA  EN AREA INDUSTRIAL Y DE LA CONSTRUCCION;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11542;Y227;DISPARO DE ARMA CORTA  DE INTENCION NO DETERMINADA  EN GRANJA;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11543;Y228;DISPARO DE ARMA CORTA  DE INTENCION NO DETERMINADA  EN OTRO LUGAR ESPECIFICADO;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11544;Y229;DISPARO DE ARMA CORTA  DE INTENCION NO DETERMINADA  EN LUGAR NO ESPECIFICADO;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11545;Y230;DISPARO DE RIFLE  ESCOPETA Y ARMA LARGA  DE INTENCION NO DETERMINADA  EN VIVIENDA;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11546;Y231;DISPARO DE RIFLE  ESCOPETA Y ARMA LARGA  DE INTENCION NO DETERMINADA  EN INSTITUCION RESIDENCIAL;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11547;Y232;DISPARO DE RIFLE  ESCOPETA Y ARMA LARGA  DE INTENCION NO DETERMINADA  EN ESCUELAS  OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11548;Y233;DISPARO DE RIFLE  ESCOPETA Y ARMA LARGA  DE INTENCION NO DETERMINADA  EN AREAS DE DEPORTE Y ATLETISMO;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11549;Y234;DISPARO DE RIFLE  ESCOPETA Y ARMA LARGA  DE INTENCION NO DETERMINADA  EN CALLES Y CARRETERAS;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11550;Y235;DISPARO DE RIFLE  ESCOPETA Y ARMA LARGA  DE INTENCION NO DETERMINADA  EN COMERCIO Y AREA DE SERVICIOS;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11551;Y236;DISPARO DE RIFLE  ESCOPETA Y ARMA LARGA  DE INTENCION NO DETERMINADA  EN AREA INDUSTRIAL Y DE LA CONSTRUCCION;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11552;Y237;DISPARO DE RIFLE  ESCOPETA Y ARMA LARGA  DE INTENCION NO DETERMINADA  EN GRANJA;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11553;Y238;DISPARO DE RIFLE  ESCOPETA Y ARMA LARGA  DE INTENCION NO DETERMINADA  EN OTRO LUGAR ESPECIFICADO;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11554;Y239;DISPARO DE RIFLE  ESCOPETA Y ARMA LARGA  DE INTENCION NO DETERMINADA  EN LUGAR NO ESPECIFICADO;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11555;Y240;DISPARO DE OTRAS ARMAS DE FUEGO  Y LAS NO ESPECIFICADAS  DE INTENCION NO DETERMINADA  EN VIVIENDA;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11556;Y241;DISPARO DE OTRAS ARMAS DE FUEGO  Y LAS NO ESPECIFICADAS  DE INTENCION NO DETERMINADA  EN INSTITUCION RESIDENCIAL;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11557;Y242;DISPARO DE OTRAS ARMAS DE FUEGO  Y LAS NO ESPECIFICADAS  DE INTENCION NO DETERMINADA  EN ESCUELAS  OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11558;Y243;DISPARO DE OTRAS ARMAS DE FUEGO  Y LAS NO ESPECIFICADAS  DE INTENCION NO DETERMINADA  EN AREAS DE DEPORTE Y ATLETISMO;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11559;Y244;DISPARO DE OTRAS ARMAS DE FUEGO  Y LAS NO ESPECIFICADAS  DE INTENCION NO DETERMINADA  EN CALLES Y CARRETERAS;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11560;Y245;DISPARO DE OTRAS ARMAS DE FUEGO  Y LAS NO ESPECIFICADAS  DE INTENCION NO DETERMINADA  EN COMERCIO Y AREA DE SERVICIOS;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11561;Y246;DISPARO DE OTRAS ARMAS DE FUEGO  Y LAS NO ESPECIFICADAS  DE INTENCION NO DETERMINADA  EN AREA INDUSTRIAL Y DE LA CONSTRUCCION;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11562;Y247;DISPARO DE OTRAS ARMAS DE FUEGO  Y LAS NO ESPECIFICADAS  DE INTENCION NO DETERMINADA  EN GRANJA;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11563;Y248;DISPARO DE OTRAS ARMAS DE FUEGO  Y LAS NO ESPECIFICADAS  DE INTENCION NO DETERMINADA  EN OTRO LUGAR ESPECIFICADO;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11564;Y249;DISPARO DE OTRAS ARMAS DE FUEGO  Y LAS NO ESPECIFICADAS  DE INTENCION NO DETERMINADA  EN LUGAR NO ESPECIFICADO;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11565;Y250;CONTACTO TRAUMATICO CON MATERIAL EXPLOSIVO  DE INTENCION NO DETERMINADA  EN VIVIENDA;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11566;Y251;CONTACTO TRAUMATICO CON MATERIAL EXPLOSIVO  DE INTENCION NO DETERMINADA  EN INSTITUCION RESIDENCIAL;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11567;Y252;CONTACTO TRAUMATICO CON MATERIAL EXPLOSIVO  DE INTENCION NO DETERMINADA  EN ESCUELAS  OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11568;Y253;CONTACTO TRAUMATICO CON MATERIAL EXPLOSIVO  DE INTENCION NO DETERMINADA  EN AREAS DE DEPORTE Y ATLETISMO;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11569;Y254;CONTACTO TRAUMATICO CON MATERIAL EXPLOSIVO  DE INTENCION NO DETERMINADA  EN CALLES Y CARRETERAS;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11570;Y255;CONTACTO TRAUMATICO CON MATERIAL EXPLOSIVO  DE INTENCION NO DETERMINADA  EN COMERCIO Y AREA DE SERVICIOS;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11571;Y256;CONTACTO TRAUMATICO CON MATERIAL EXPLOSIVO  DE INTENCION NO DETERMINADA  EN AREA INDUSTRIAL Y DE LA CONSTRUCCION;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11572;Y257;CONTACTO TRAUMATICO CON MATERIAL EXPLOSIVO  DE INTENCION NO DETERMINADA  EN GRANJA;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11573;Y258;CONTACTO TRAUMATICO CON MATERIAL EXPLOSIVO  DE INTENCION NO DETERMINADA  EN OTRO LUGAR ESPECIFICADO;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11574;Y259;CONTACTO TRAUMATICO CON MATERIAL EXPLOSIVO  DE INTENCION NO DETERMINADA  EN LUGAR NO ESPECIFICADO;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11575;Y260;EXPOSICION AL HUMO  FUEGO Y LLAMAS  DE INTENCION NO DETERMINADA  EN VIVIENDA;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11576;Y261;EXPOSICION AL HUMO  FUEGO Y LLAMAS  DE INTENCION NO DETERMINADA  EN INSTITUCION RESIDENCIAL;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11577;Y262;EXPOSICION AL HUMO  FUEGO Y LLAMAS  DE INTENCION NO DETERMINADA  EN ESCUELAS  OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11578;Y263;EXPOSICION AL HUMO  FUEGO Y LLAMAS  DE INTENCION NO DETERMINADA  EN AREAS DE DEPORTE Y ATLETISMO;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11579;Y264;EXPOSICION AL HUMO  FUEGO Y LLAMAS  DE INTENCION NO DETERMINADA  EN CALLES Y CARRETERAS;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11580;Y265;EXPOSICION AL HUMO  FUEGO Y LLAMAS  DE INTENCION NO DETERMINADA  EN COMERCIO Y AREA DE SERVICIOS;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11581;Y266;EXPOSICION AL HUMO  FUEGO Y LLAMAS  DE INTENCION NO DETERMINADA  EN AREA INDUSTRIAL Y DE LA CONSTRUCCION;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11582;Y267;EXPOSICION AL HUMO  FUEGO Y LLAMAS  DE INTENCION NO DETERMINADA  EN GRANJA;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11583;Y268;EXPOSICION AL HUMO  FUEGO Y LLAMAS  DE INTENCION NO DETERMINADA  EN OTRO LUGAR ESPECIFICADO;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11584;Y269;EXPOSICION AL HUMO  FUEGO Y LLAMAS  DE INTENCION NO DETERMINADA  EN LUGAR NO ESPECIFICADO;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11585;Y270;CONTACTO CON VAPOR DE AGUA  VAPORES Y OBJETOS CALIENTES  DE INTENCION NO DETERMINADA  EN VIVIENDA;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11586;Y271;CONTACTO CON VAPOR DE AGUA  VAPORES Y OBJETOS CALIENTES  DE INTENCION NO DETERMINADA  EN INSTITUCION RESIDENCIAL;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11587;Y272;CONTACTO CON VAPOR DE AGUA  VAPORES Y OBJETOS CALIENTES  DE INTENCION NO DETERMINADA  EN ESCUELAS  OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11588;Y273;CONTACTO CON VAPOR DE AGUA  VAPORES Y OBJETOS CALIENTES  DE INTENCION NO DETERMINADA  EN AREAS DE DEPORTE Y ATLETISMO;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11589;Y274;CONTACTO CON VAPOR DE AGUA  VAPORES Y OBJETOS CALIENTES  DE INTENCION NO DETERMINADA  EN CALLES Y CARRETERAS;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11590;Y275;CONTACTO CON VAPOR DE AGUA  VAPORES Y OBJETOS CALIENTES  DE INTENCION NO DETERMINADA  EN COMERCIO Y AREA DE SERVICIOS;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11591;Y276;CONTACTO CON VAPOR DE AGUA  VAPORES Y OBJETOS CALIENTES  DE INTENCION NO DETERMINADA  EN AREA INDUSTRIAL Y DE LA CONSTRUCCION;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11592;Y277;CONTACTO CON VAPOR DE AGUA  VAPORES Y OBJETOS CALIENTES  DE INTENCION NO DETERMINADA  EN GRANJA;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11593;Y278;CONTACTO CON VAPOR DE AGUA  VAPORES Y OBJETOS CALIENTES  DE INTENCION NO DETERMINADA  EN OTRO LUGAR ESPECIFICADO;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11594;Y279;CONTACTO CON VAPOR DE AGUA  VAPORES Y OBJETOS CALIENTES  DE INTENCION NO DETERMINADA  EN LUGAR NO ESPECIFICADO;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11595;Y280;CONTACTO TRAUMATICO CON OBJETO CORTANTE  DE INTENCION NO DETERMINADA  EN VIVIENDA;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11596;Y281;CONTACTO TRAUMATICO CON OBJETO CORTANTE  DE INTENCION NO DETERMINADA  EN INSTITUCION RESIDENCIAL;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11597;Y282;CONTACTO TRAUMATICO CON OBJETO CORTANTE  DE INTENCION NO DETERMINADA  EN ESCUELAS  OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11598;Y283;CONTACTO TRAUMATICO CON OBJETO CORTANTE  DE INTENCION NO DETERMINADA  EN AREAS DE DEPORTE Y ATLETISMO;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11599;Y284;CONTACTO TRAUMATICO CON OBJETO CORTANTE  DE INTENCION NO DETERMINADA  EN CALLES Y CARRETERAS;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11600;Y285;CONTACTO TRAUMATICO CON OBJETO CORTANTE  DE INTENCION NO DETERMINADA  EN COMERCIO Y AREA DE SERVICIOS;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11601;Y286;CONTACTO TRAUMATICO CON OBJETO CORTANTE  DE INTENCION NO DETERMINADA  EN AREA INDUSTRIAL Y DE LA CONSTRUCCION;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11602;Y287;CONTACTO TRAUMATICO CON OBJETO CORTANTE  DE INTENCION NO DETERMINADA  EN GRANJA;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11603;Y288;CONTACTO TRAUMATICO CON OBJETO CORTANTE  DE INTENCION NO DETERMINADA  EN OTRO LUGAR ESPECIFICADO;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11604;Y289;CONTACTO TRAUMATICO CON OBJETO CORTANTE  DE INTENCION NO DETERMINADA  EN LUGAR NO ESPECIFICADO;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11605;Y290;CONTACTO TRAUMATICO CON OBJETO ROMO O SIN FILO  DE INTENCION NO DETERMINADA  EN VIVIENDA;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11606;Y291;CONTACTO TRAUMATICO CON OBJETO ROMO O SIN FILO  DE INTENCION NO DETERMINADA  EN INSTITUCION RESIDENCIAL;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11607;Y292;CONTACTO TRAUMATICO CON OBJETO ROMO O SIN FILO  DE INTENCION NO DETERMINADA  EN ESCUELAS  OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11608;Y293;CONTACTO TRAUMATICO CON OBJETO ROMO O SIN FILO  DE INTENCION NO DETERMINADA  EN AREAS DE DEPORTE Y ATLETISMO;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11609;Y294;CONTACTO TRAUMATICO CON OBJETO ROMO O SIN FILO  DE INTENCION NO DETERMINADA  EN CALLES Y CARRETERAS;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11610;Y295;CONTACTO TRAUMATICO CON OBJETO ROMO O SIN FILO  DE INTENCION NO DETERMINADA  EN COMERCIO Y AREA DE SERVICIOS;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11611;Y296;CONTACTO TRAUMATICO CON OBJETO ROMO O SIN FILO  DE INTENCION NO DETERMINADA  EN AREA INDUSTRIAL Y DE LA CONSTRUCCION;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11612;Y297;CONTACTO TRAUMATICO CON OBJETO ROMO O SIN FILO  DE INTENCION NO DETERMINADA  EN GRANJA;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11613;Y298;CONTACTO TRAUMATICO CON OBJETO ROMO O SIN FILO  DE INTENCION NO DETERMINADA  EN OTRO LUGAR ESPECIFICADO;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11614;Y299;CONTACTO TRAUMATICO CON OBJETO ROMO O SIN FILO  DE INTENCION NO DETERMINADA  EN LUGAR NO ESPECIFICADO;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11615;Y300;CAIDA  SALTO O EMPUJON DESDE LUGAR ELEVADO  DE INTENCION NO DETERMINADA  EN VIVIENDA;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11616;Y301;CAIDA  SALTO O EMPUJON DESDE LUGAR ELEVADO  DE INTENCION NO DETERMINADA  EN INSTITUCION RESIDENCIAL;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11617;Y302;CAIDA  SALTO O EMPUJON DESDE LUGAR ELEVADO  DE INTENCION NO DETERMINADA  EN ESCUELAS  OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11618;Y303;CAIDA  SALTO O EMPUJON DESDE LUGAR ELEVADO  DE INTENCION NO DETERMINADA  EN AREAS DE DEPORTE Y ATLETISMO;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11619;Y304;CAIDA  SALTO O EMPUJON DESDE LUGAR ELEVADO  DE INTENCION NO DETERMINADA  EN CALLES Y CARRETERAS;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11620;Y305;CAIDA  SALTO O EMPUJON DESDE LUGAR ELEVADO  DE INTENCION NO DETERMINADA  EN COMERCIO Y AREA DE SERVICIOS;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11621;Y306;CAIDA  SALTO O EMPUJON DESDE LUGAR ELEVADO  DE INTENCION NO DETERMINADA  EN AREA INDUSTRIAL Y DE LA CONSTRUCCION;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11622;Y307;CAIDA  SALTO O EMPUJON DESDE LUGAR ELEVADO  DE INTENCION NO DETERMINADA  EN GRANJA;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11623;Y308;CAIDA  SALTO O EMPUJON DESDE LUGAR ELEVADO  DE INTENCION NO DETERMINADA  EN OTRO LUGAR ESPECIFICADO;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11624;Y309;CAIDA  SALTO O EMPUJON DESDE LUGAR ELEVADO  DE INTENCION NO DETERMINADA  EN LUGAR NO ESPECIFICADO;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11625;Y310;CAIDA  PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO  DE INTENCION NO DETERMINADA  EN VIVIENDA;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11626;Y311;CAIDA  PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO  DE INTENCION NO DETERMINADA  EN INSTITUCION RESIDENCIAL;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11627;Y312;CAIDA  PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO  DE INTENCION NO DETERMINADA  EN ESCUELAS  OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11628;Y313;CAIDA  PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO  DE INTENCION NO DETERMINADA  EN AREAS DE DEPORTE Y ATLETISMO;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11629;Y314;CAIDA  PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO  DE INTENCION NO DETERMINADA  EN CALLES Y CARRETERAS;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11630;Y315;CAIDA  PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO  DE INTENCION NO DETERMINADA  EN COMERCIO Y AREA DE SERVICIOS;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11631;Y316;CAIDA  PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO  DE INTENCION NO DETERMINADA  EN AREA INDUSTRIAL Y DE LA CONSTRUCCION;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11632;Y317;CAIDA  PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO  DE INTENCION NO DETERMINADA  EN GRANJA;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11633;Y318;CAIDA  PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO  DE INTENCION NO DETERMINADA  EN OTRO LUGAR ESPECIFICADO;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11634;Y319;CAIDA  PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO  DE INTENCION NO DETERMINADA  EN LUGAR NO ESPECIFICADO;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11635;Y320;COLISION DE VEHICULO DE MOTOR  DE INTENCION NO DETERMINADA  EN VIVIENDA;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11636;Y321;COLISION DE VEHICULO DE MOTOR  DE INTENCION NO DETERMINADA  EN INSTITUCION RESIDENCIAL;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11637;Y322;COLISION DE VEHICULO DE MOTOR  DE INTENCION NO DETERMINADA  EN ESCUELAS  OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11638;Y323;COLISION DE VEHICULO DE MOTOR  DE INTENCION NO DETERMINADA  EN AREAS DE DEPORTE Y ATLETISMO;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11639;Y324;COLISION DE VEHICULO DE MOTOR  DE INTENCION NO DETERMINADA  EN CALLES Y CARRETERAS;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11640;Y325;COLISION DE VEHICULO DE MOTOR  DE INTENCION NO DETERMINADA  EN COMERCIO Y AREA DE SERVICIOS;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11641;Y326;COLISION DE VEHICULO DE MOTOR  DE INTENCION NO DETERMINADA  EN AREA INDUSTRIAL Y DE LA CONSTRUCCION;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11642;Y327;COLISION DE VEHICULO DE MOTOR  DE INTENCION NO DETERMINADA  EN GRANJA;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11643;Y328;COLISION DE VEHICULO DE MOTOR  DE INTENCION NO DETERMINADA  EN OTRO LUGAR ESPECIFICADO;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11644;Y329;COLISION DE VEHICULO DE MOTOR  DE INTENCION NO DETERMINADA  EN LUGAR NO ESPECIFICADO;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11645;Y330;OTROS EVENTOS ESPECIFICADOS  DE INTENCION NO DETERMINADA  EN VIVIENDA;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11646;Y331;OTROS EVENTOS ESPECIFICADOS  DE INTENCION NO DETERMINADA  EN INSTITUCION RESIDENCIAL;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11647;Y332;OTROS EVENTOS ESPECIFICADOS  DE INTENCION NO DETERMINADA  EN ESCUELAS  OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11648;Y333;OTROS EVENTOS ESPECIFICADOS  DE INTENCION NO DETERMINADA  EN AREAS DE DEPORTE Y ATLETISMO;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11649;Y334;OTROS EVENTOS ESPECIFICADOS  DE INTENCION NO DETERMINADA  EN CALLES Y CARRETERAS;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11650;Y335;OTROS EVENTOS ESPECIFICADOS  DE INTENCION NO DETERMINADA  EN COMERCIO Y AREA DE SERVICIOS;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11651;Y336;OTROS EVENTOS ESPECIFICADOS  DE INTENCION NO DETERMINADA  EN AREA INDUSTRIAL Y DE LA CONSTRUCCION;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11652;Y337;OTROS EVENTOS ESPECIFICADOS  DE INTENCION NO DETERMINADA  EN GRANJA;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11653;Y338;OTROS EVENTOS ESPECIFICADOS  DE INTENCION NO DETERMINADA  EN OTRO LUGAR ESPECIFICADO;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11654;Y339;OTROS EVENTOS ESPECIFICADOS  DE INTENCION NO DETERMINADA  EN LUGAR NO ESPECIFICADO;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11655;Y340;EVENTO NO ESPECIFICADO  DE INTENCION NO DETERMINADA  EN VIVIENDA;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11656;Y341;EVENTO NO ESPECIFICADO  DE INTENCION NO DETERMINADA  EN INSTITUCION RESIDENCIAL;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
11657;Y342;EVENTO NO ESPECIFICADO  DE INTENCION NO DETERMINADA  EN ESCUELAS  OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS;1;0;;20;5;1;;A;SI;A;0;999;0;s;S;N;;;;;
